FBti0063094	G
FBti0062529	F
FBti0062466	INE-1
FBti0063090	Cr1a
FBti0063128	Rt1c
FBti0062574	S
FBti0063132	FB
FBti0062469	INE-1
FBti0063264	gypsy10
FBti0063153	mariner2
FBti0063148	baggins
FBti0063118	invader2
FBti0063178	gypsy12
FBti0063255	gypsy2
FBti0062470	INE-1
FBti0063276	ZAM
FBti0063257	Tom1
FBti0062471	INE-1
FBti0063136	FB
FBti0062487	INE-1
FBti0062490	INE-1
FBti0063265	gypsy10
FBti0062493	INE-1
FBti0063092	Cr1a
FBti0063279	Q
FBti0062494	INE-1
FBti0062500	INE-1
FBti0062497	INE-1
FBti0063226	gypsy8
FBti0063065	1360
FBti0060873	gtwin
FBti0060874	gypsy
FBti0063151	baggins
FBti0062588	Rt1b
FBti0062589	Rt1b
FBti0063125	transib2
FBti0062503	INE-1
FBti0063232	HMS-Beagle2
FBti0060875	HMS-Beagle2
FBti0062505	INE-1
FBti0063242	rooA
FBti0063210	G6
FBti0019883	R1A1
FBti0063266	gypsy3
FBti0062560	springer
FBti0063260	gypsy9
FBti0019884	R1A1
FBti0063229	gypsy8
FBti0062506	INE-1
FBti0018887	Cr1a
FBti0062507	INE-1
FBti0018949	X
RR49603_transposable_element	X-element
FBti0063284	INE-1
FBti0063982	INE-1
FBti0064138	jockey2
FBti0060078	gypsy3
FBti0059684	S
FBti0060924	gypsy11
FBti0064032	mdg1
FBti0059995	gypsy8
FBti0064078	Tabor
FBti0059976	diver2
FBti0059971	gypsy12
FBti0063983	INE-1
FBti0059994	Stalker2
FBti0060923	gypsy12
FBti0064077	G4
FBti0064029	mdg3
FBti0064149	invader3
FBti0063984	INE-1
FBti0063985	INE-1
FBti0060029	Rt1a
FBti0060890	Cr1a
FBti0060891	Doc3
FBti0018981	invader2
FBti0060032	Doc2
FBti0064051	Doc
FBti0064140	gtwin
FBti0063986	INE-1
FBti0019267	S
FBti0018952	ninja-Dsim-like
FBti0064031	pogo
FBti0060892	INE-1
FBti0018901	Doc
FBti0060011	gypsy8
FBti0060071	G7
FBti0060072	G7
FBti0060031	Rt1a
FBti0060922	Rt1c
FBti0060921	Tabor
FBti0059637	412
FBti0064047	mdg1
FBti0064100	Cr1a
FBti0060027	HMS-Beagle2
FBti0064081	1360
FBti0060080	gypsy5
FBti0060054	accord2
FBti0060058	Porto1
FBti0018888	Cr1a
FBti0060074	G7
FBti0018899	DM88
FBti0059771	S2
FBti0019886	Cr1a
FBti0060075	gypsy9
FBti0019003	Rt1a
FBti0059992	gypsy4
FBti0064080	Tabor
FBti0060081	gypsy5
FBti0063987	INE-1
FBti0060012	gypsy8
FBti0064183	Max
FBti0064056	HMS-Beagle
FBti0063988	INE-1
FBti0019888	Helena
FBti0064059	BS
FBti0059972	gypsy12
FBti0019889	Rt1b
FBti0019269	Doc3
FBti0019890	Rt1b
FBti0019891	Rt1b
FBti0018938	Rt1c
FBti0063989	INE-1
FBti0064083	1360
FBti0059770	F
FBti0019893	Rt1b
FBti0059975	17.6
FBti0064007	INE-1
FBti0064008	INE-1
FBti0060903	gypsy8
FBti0064119	Cr1a
FBti0060905	Max
FBti0064009	INE-1
FBti0060920	297
FBti0064169	GATE
FBti0018889	Cr1a
FBti0064010	INE-1
FBti0064123	Cr1a
FBti0060919	gypsy8
FBti0060906	Max
FBti0060070	Porto1
FBti0059685	1360
FBti0059686	1360
FBti0064136	G
FBti0060013	gypsy8
FBti0059993	G6
FBti0060051	rooA
FBti0019032	springer
FBti0059973	gypsy12
FBti0060907	Max
FBti0064125	Cr1a
FBti0019896	1360
FBti0064011	INE-1
FBti0064030	opus
FBti0064097	1360
FBti0060912	gypsy5
FBti0018907	Doc3
FBti0060079	accord
FBti0064061	Tirant
FBti0064145	invader2
FBti0019270	gypsy11
FBti0060909	Max
FBti0064151	invader3
FBti0064142	gtwin
FBti0018977	invader1
FBti0063282	jockey
FBti0064012	INE-1
FBti0060055	accord2
FBti0060057	accord2
FBti0059693	diver2
FBti0019898	gypsy
FBti0064127	Cr1a
FBti0064168	Stalker4
FBti0061121	gypsy8
FBti0060619	Cr1a
FBti0060096	INE-1
FBti0060099	INE-1
FBti0060102	INE-1
FBti0060117	INE-1
FBti0060621	Cr1a
FBti0061123	gypsy8
FBti0060983	3S18
FBti0018942	Tc1
FBti0060575	mdg1
FBti0060641	gtwin
FBti0061106	diver2
FBti0060120	INE-1
FBti0060123	INE-1
FBti0060125	INE-1
FBti0060576	mdg1
FBti0060550	blood
FBti0061154	Circe
FBti0061162	1731
FBti0060128	INE-1
FBti0061107	diver2
FBti0060129	INE-1
FBti0060568	opus
FBti0061125	gypsy8
FBti0060597	BS3
FBti0060981	Fw2
FBti0018954	baggins
FBti0060925	ninja-Dsim-like
FBti0018908	Doc3
FBti0060571	opus
FBti0060572	opus
FBti0060130	INE-1
FBti0060927	INE-1
FBti0060938	INE-1
FBti0060665	Idefix
FBti0060093	jockey
FBti0060638	jockey2
FBti0060132	INE-1
FBti0060147	INE-1
FBti0061159	gypsy10
FBti0060148	INE-1
FBti0060150	INE-1
FBti0060151	INE-1
FBti0060153	INE-1
FBti0060978	INE-1
FBti0060975	1360
FBti0060583	S
FBti0060973	INE-1
FBti0061108	diver2
FBti0060157	INE-1
FBti0060939	INE-1
FBti0060940	INE-1
FBti0060972	jockey2
FBti0060601	1360
FBti0061131	Rt1a
FBti0018890	Cr1a
FBti0060493	INE-1
FBti0060494	INE-1
FBti0060495	INE-1
FBti0018982	invader2
FBti0060941	I
FBti0060602	1360
FBti0018909	Doc3
FBti0060603	1360
FBti0019038	transib4
FBti0060599	BS3
FBti0018950	X
FBti0060496	INE-1
FBti0060497	INE-1
FBti0060498	INE-1
FBti0061157	R1-2
FBti0060622	Cr1a
FBti0060500	INE-1
FBti0060502	INE-1
FBti0060577	mdg1
FBti0061139	412
FBti0061104	G3
FBti0061160	gypsy10
FBti0019900	accord2
FBti0061161	gypsy10
FBti0018919	G3
FBti0060662	Stalker4
FBti0060591	Tabor
FBti0060971	gypsy8
FBti0061096	gypsy12
FBti0061100	R1A1
FBti0018929	Rt1b
FBti0061094	Max
FBti0060942	INE-1
FBti0060970	Cr1a
FBti0060663	FB
FBti0060943	INE-1
FBti0018998	mariner2
FBti0060509	INE-1
FBti0060510	INE-1
FBti0060511	INE-1
FBti0061126	gypsy8
FBti0060512	INE-1
FBti0060513	INE-1
FBti0060589	G2
FBti0060634	G
FBti0060514	INE-1
FBti0060515	INE-1
FBti0060969	INE-1
FBti0060968	INE-1
FBti0060522	INE-1
FBti0060630	Cr1a
FBti0060991	INE-1
FBti0060552	F
FBti0060523	INE-1
FBti0060563	F
FBti0060524	INE-1
FBti0060525	INE-1
FBti0061101	R1A1
FBti0018930	Rt1b
FBti0060616	Doc4
FBti0061127	gypsy8
FBti0060526	INE-1
FBti0060527	INE-1
FBti0060604	1360
FBti0060528	INE-1
FBti0060530	INE-1
FBti0018955	baggins
FBti0060532	INE-1
FBti0018967	copia
FBti0060533	INE-1
FBti0060660	invader3
FBti0019004	Rt1a
FBti0061135	rooA
FBti0018983	invader2
FBti0060950	rooA
FBti0019901	hopper
FBti0060948	Doc2
FBti0060538	INE-1
FBti0060539	INE-1
FBti0060945	diver2
FBti0060946	INE-1
FBti0060613	1360
FBti0060566	F
FBti0060541	INE-1
FBti0060542	INE-1
FBti0060543	INE-1
FBti0060631	Cr1a
FBti0060637	flea
FBti0061092	GATE
FBti0060544	INE-1
FBti0061128	gypsy8
FBti0060632	Cr1a
FBti0061741	Idefix
FBti0060592	Quasimodo
FBti0060546	INE-1
FBti0019271	S
FBti0019902	1360
FBti0060640	Tc1-2
FBti0061766	gypsy12
FBti0061665	1360
FBti0061188	INE-1
FBti0061803	gypsy6
FBti0018891	Cr1a
FBti0061201	INE-1
FBti0061845	R1-2
FBti0060992	G4
FBti0061718	G5
FBti0018892	Cr1a
FBti0061694	Doc4
FBti0061639	Doc
FBti0061651	G4
FBti0061203	INE-1
FBti0061205	INE-1
FBti0061207	INE-1
FBti0018920	G3
FBti0061210	INE-1
FBti0061212	INE-1
FBti0061769	gypsy12
FBti0019903	FB
FBti0061404	INE-1
FBti0061403	INE-1
FBti0018943	Tc1
FBti0019272	S
FBti0061216	INE-1
FBti0019905	1360
FBti0019904	hopper
FBti0061731	FB
FBti0061656	Rt1b
FBti0061183	I
FBti0061402	INE-1
FBti0061401	INE-1
FBti0062288	gypsy3
FBti0019906	springer
FBti0061400	gypsy3
FBti0061664	Transpac
FBti0061234	INE-1
FBti0061237	INE-1
FBti0061239	INE-1
FBti0061240	INE-1
FBti0061837	ninja-Dsim-like
FBti0061772	gypsy12
FBti0061241	INE-1
FBti0061243	INE-1
FBti0061244	INE-1
FBti0061253	INE-1
FBti0061256	INE-1
FBti0061762	invader1
FBti0061259	INE-1
FBti0061828	Doc2
FBti0061834	rooA
FBti0061658	Rt1b
FBti0019907	Doc3
FBti0019908	Doc3
FBti0018931	Rt1b
FBti0018953	ninja-Dsim-like
FBti0061807	gypsy8
FBti0018906	Doc2
FBti0061715	Cr1a
FBti0018923	I
FBti0019273	S
FBti0061260	INE-1
FBti0061001	Max
FBti0061734	FB
FBti0061794	Tc3
FBti0061262	INE-1
FBti0061774	gypsy12
FBti0061264	INE-1
FBti0061266	INE-1
FBti0061267	INE-1
FBti0061842	Fw2
FBti0061268	INE-1
FBti0061269	INE-1
FBti0061280	INE-1
FBti0059733	GATE
FBti0019910	GATE
FBti0061808	gypsy8
FBti0018911	F
FBti0060993	gypsy12
FBti0059734	Stalker2
FBti0019914	opus
FBti0019915	Stalker2
FBti0061637	Burdock
FBti0019916	1360
FBti0062291	gypsy5
FBti0061648	Tirant
FBti0061283	INE-1
FBti0061636	297
FBti0018956	baggins
FBti0018944	Tc1
FBti0061684	1360
FBti0018881	Burdock
FBti0019274	S
FBti0061284	INE-1
FBti0061287	INE-1
FBti0061630	F
FBti0019917	1360
FBti0061688	1360
FBti0018893	Cr1a
FBti0061791	diver2
FBti0061631	F
FBti0061290	INE-1
FBti0061292	INE-1
FBti0061294	INE-1
FBti0061844	Fw2
FBti0061296	INE-1
FBti0061298	INE-1
FBti0061691	1360
FBti0061660	Rt1b
FBti0061186	I
FBti0060996	INE-1
FBti0060994	INE-1
FBti0061632	F
FBti0018957	baggins
FBti0061717	Cr1a
FBti0062305	INE-1
FBti0062306	INE-1
FBti0062300	jockey
FBti0063113	3S18
FBti0019039	transib4
FBti0063041	gypsy12
FBti0063040	Max
FBti0062537	Rt1c
FBti0062307	INE-1
FBti0019037	transib3
FBti0061405	R1A1
FBti0062393	opus
FBti0063064	diver2
FBti0062308	INE-1
FBti0063115	Q
FBti0062467	Cr1a
FBti0061462	jockey2
FBti0062310	INE-1
FBti0062381	F
FBti0063099	Fw2
FBti0062421	G5A
FBti0062538	Rt1c
FBti0062508	G5
FBti0062316	INE-1
FBti0019035	transib2
FBti0019005	Rt1a
FBti0062317	INE-1
FBti0062319	INE-1
FBti0062320	INE-1
FBti0061461	micropia
FBti0062527	Tc1-2
FBti0062321	INE-1
FBti0062323	INE-1
FBti0062324	INE-1
FBti0062325	INE-1
FBti0062326	INE-1
FBti0063063	R1A1
FBti0062327	INE-1
FBti0062331	INE-1
FBti0019918	HB
FBti0061460	Ivk
FBti0063025	Rt1c
FBti0062434	1360
FBti0062332	INE-1
FBti0062334	INE-1
FBti0062336	INE-1
FBti0062338	INE-1
FBti0019919	HB
FBti0062339	INE-1
FBti0018894	Cr1a
FBti0062341	INE-1
FBti0062343	INE-1
FBti0062345	INE-1
FBti0062346	INE-1
FBti0062472	Cr1a
FBti0062530	Tc1-2
FBti0019920	1360
FBti0062473	Cr1a
FBti0062458	Doc4
FBti0063084	gypsy8
FBti0062399	Doc
FBti0062401	Doc
FBti0062408	G4
FBti0062360	INE-1
FBti0018978	invader1
FBti0018900	DM88
FBti0059741	Cr1a
FBti0019922	1360
FBti0062363	INE-1
FBti0063047	gypsy12
FBti0061459	BS3
FBti0019924	baggins
FBti0062366	INE-1
FBti0063048	gypsy12
FBti0061439	BS3
FBti0059675	baggins
FBti0059676	baggins
FBti0062369	INE-1
FBti0063049	gypsy12
FBti0061438	BS3
FBti0019926	baggins
FBti0019927	baggins
FBti0019928	baggins
FBti0019929	baggins
FBti0063050	gypsy12
FBti0062372	INE-1
FBti0018896	Cr1a
FBti0059760	gypsy3
FBti0019931	springer
FBti0019932	springer
FBti0018897	Cr1a
FBti0063095	accord2
FBti0062373	INE-1
FBti0063051	gypsy12
FBti0062376	INE-1
FBti0061437	Cr1a
FBti0061436	Cr1a
FBti0062301	X
FBti0062433	BS3
FBti0062532	gtwin
FBti0062396	springer
FBti0018979	invader1
FBti0063110	micropia
FBti0063054	invader6
FBti0018984	invader3
FBti0019006	Rt1a
FBti0059742	Cr1a
FBti0019935	diver2
FBti0019937	1360
FBti0062378	INE-1
FBti0063087	gypsy8
FBti0063052	gypsy12
FBti0019939	1360
FBti0061435	G5
FBti0063053	gypsy12
FBti0063120	INE-1
FBti0063122	INE-1
FBti0063742	Cr1a
FBti0063787	Q
FBti0063123	INE-1
FBti0063743	hopper2
FBti0061463	INE-1
FBti0061464	INE-1
FBti0063751	HB
FBti0063129	INE-1
FBti0063133	INE-1
FBti0063754	HB
FBti0061489	INE-1
FBti0063757	HB
FBti0063137	INE-1
FBti0063728	Rt1b
FBti0063767	diver2
FBti0063139	INE-1
FBti0063739	1360
FBti0063141	INE-1
FBti0063142	INE-1
FBti0063143	INE-1
FBti0063144	INE-1
FBti0063759	baggins
FBti0063149	INE-1
FBti0063152	INE-1
FBti0063154	INE-1
FBti0063157	INE-1
FBti0063160	INE-1
FBti0061465	INE-1
FBti0061466	INE-1
FBti0063165	INE-1
FBti0063167	INE-1
FBti0063168	INE-1
FBti0063177	INE-1
FBti0063179	INE-1
FBti0063181	INE-1
FBti0063183	INE-1
FBti0063184	INE-1
FBti0063185	INE-1
FBti0063186	INE-1
FBti0063187	INE-1
FBti0063189	INE-1
FBti0063190	INE-1
FBti0063196	INE-1
FBti0063198	INE-1
FBti0063201	INE-1
FBti0063203	INE-1
FBti0063205	INE-1
FBti0063207	INE-1
FBti0063209	INE-1
FBti0063740	1360
FBti0019940	HB
FBti0063211	INE-1
FBti0063213	INE-1
FBti0063215	INE-1
FBti0063679	INE-1
FBti0061468	INE-1
FBti0061484	INE-1
FBti0061485	Tc3
FBti0063744	FB
FBti0063681	INE-1
FBti0063682	INE-1
FBti0063683	INE-1
FBti0063684	INE-1
FBti0063685	INE-1
FBti0063686	INE-1
FBti0063687	INE-1
FBti0063696	INE-1
FBti0063698	INE-1
FBti0063701	INE-1
FBti0063703	INE-1
FBti0063704	INE-1
FBti0061486	gypsy12
FBti0063705	INE-1
FBti0063706	INE-1
FBti0063708	INE-1
FBti0063709	INE-1
FBti0063713	INE-1
FBti0063715	INE-1
FBti0063717	INE-1
FBti0063741	1360
FBti0063812	INE-1
FBti0063814	INE-1
FBti0063816	INE-1
FBti0018958	flea
FBti0063819	INE-1
FBti0063821	INE-1
FBti0063822	INE-1
FBti0063823	INE-1
FBti0063824	INE-1
FBti0064268	17.6
FBti0063809	jockey
FBti0063810	jockey
FBti0063831	INE-1
FBti0063834	INE-1
FBti0064253	1360
FBti0063837	INE-1
FBti0064257	G5
FBti0063839	INE-1
FBti0063841	INE-1
FBti0063843	INE-1
FBti0063844	INE-1
FBti0063845	INE-1
FBti0064256	Cr1a
FBti0018924	I
FBti0063846	INE-1
FBti0063847	INE-1
FBti0063853	INE-1
FBti0063854	INE-1
FBti0063857	INE-1
FBti0063797	I
FBti0063858	INE-1
FBti0063859	INE-1
FBti0063861	INE-1
FBti0063862	INE-1
FBti0063863	INE-1
FBti0063864	INE-1
FBti0064270	INE-1
FBti0064272	INE-1
FBti0064274	INE-1
FBti0064275	INE-1
FBti0064277	INE-1
FBti0061490	FB
FBti0064278	INE-1
FBti0064279	INE-1
FBti0064309	1360
FBti0064283	INE-1
FBti0064284	INE-1
FBti0064287	INE-1
FBti0018875	BS
FBti0064289	INE-1
FBti0064291	INE-1
FBti0064293	INE-1
FBti0064295	INE-1
FBti0064296	INE-1
FBti0061491	INE-1
FBti0059791	Tc1-2
FBti0059788	1360
FBti0064300	INE-1
FBti0059790	1360
FBti0064302	INE-1
FBti0064304	INE-1
FBti0064305	INE-1
FBti0064306	INE-1
FBti0059802	INE-1
FBti0059804	INE-1
FBti0059807	INE-1
FBti0060276	Tc3
FBti0059809	INE-1
FBti0059811	INE-1
FBti0059813	INE-1
FBti0059815	INE-1
FBti0059817	INE-1
FBti0059797	X
FBti0059827	INE-1
FBti0059727	Rt1b
FBti0059862	BS3
FBti0018898	Cr1a
FBti0019275	1360
FBti0018932	Rt1b
FBti0059728	I
FBti0059690	X
FBti0060274	gypsy12
FBti0060277	HMS-Beagle2
FBti0059846	H
FBti0059774	GATE
FBti0060267	Max
FBti0019946	rover
FBti0019949	GATE
FBti0019951	GATE
FBti0059884	Rt1c
FBti0059849	H
FBti0059886	FB
FBti0019954	NOF
FBti0018933	Rt1b
FBti0060289	NOF
FBti0059729	roo
FBti0060275	gypsy12
FBti0019957	BS
FBti0060254	invader1
FBti0018912	F
FBti0059833	F
FBti0060279	1731
FBti0060256	DM88
FBti0018939	Rt1c
FBti0059851	H
FBti0059887	FB
FBti0059660	NOF
FBti0059645	rooA
FBti0059865	1360
FBti0059868	1360
FBti0059869	invader3
FBti0060280	1731
FBti0060258	DM88
FBti0059870	invader3
FBti0059871	invader3
FBti0060260	DM88
FBti0059872	invader3
FBti0059881	invader3
FBti0060261	DM88
FBti0059883	invader3
FBti0060263	DM88
FBti0060253	invader1
FBti0059831	F
FBti0131273	Xanthias
FBti0061510	DM88
FBti0060366	frogger
FBti0060312	Juan
FBti0060387	Circe
FBti0060363	invader6
FBti0018885	Circe
FBti0060400	micropia
FBti0060364	invader6
FBti0060359	invader1
FBti0060345	invader4
FBti0060341	flea
FBti0060404	1731
FBti0059704	GATE
FBti0019963	GATE
FBti0060347	GATE
FBti0060309	copia
FBti0019007	Rt1a
FBti0019966	S
FBti0019967	Rt1b
FBti0060361	invader1
FBti0060326	Tabor
FBti0019968	S
FBti0060311	copia
FBti0019969	1360
FBti0060325	G4
FBti0060406	looper1
FBti0059778	transib1
FBti0059703	mdg3
FBti0019972	invader3
FBti0060365	invader6
FBti0060362	invader1
FBti0060402	micropia
FBti0018886	Circe
FBti0019036	transib2
FBti0060327	1360
FBti0060381	G6
FBti0060328	1360
FBti0018913	F
FBti0060342	jockey2
FBti0060290	INE-1
FBti0060291	INE-1
FBti0060293	INE-1
FBti0060407	INE-1
FBti0060408	INE-1
FBti0018959	flea
FBti0060409	INE-1
FBti0018980	invader1
FBti0060410	INE-1
FBti0019276	S
FBti0060411	INE-1
FBti0060412	INE-1
FBti0060421	INE-1
FBti0060422	INE-1
FBti0018876	BS
FBti0061055	INE-1
FBti0061056	INE-1
FBti0061057	INE-1
FBti0061058	INE-1
FBti0061059	INE-1
FBti0019040	opus
FBti0019973	HB
FBti0061067	INE-1
FBti0061068	INE-1
FBti0061069	INE-1
FBti0061070	INE-1
FBti0061071	INE-1
FBti0019974	hopper
FBti0061089	INE-1
FBti0018914	F
FBti0061091	INE-1
FBti0019015	roo
FBti0018985	jockey
FBti0019975	297
FBti0061093	INE-1
FBti0061095	INE-1
FBti0061097	INE-1
FBti0061105	G5
FBti0061109	INE-1
FBti0018999	mariner2
FBti0061110	INE-1
FBti0061111	INE-1
FBti0018927	Juan
FBti0061113	INE-1
FBti0061114	INE-1
FBti0061120	INE-1
FBti0061122	INE-1
FBti0061511	1360
FBti0061124	INE-1
FBti0061132	INE-1
FBti0018925	I
FBti0061133	INE-1
FBti0061163	HMS-Beagle
FBti0061138	INE-1
FBti0018882	Burdock
FBti0018960	flea
FBti0018902	Doc
FBti0061178	INE-1
FBti0061181	INE-1
FBti0061184	INE-1
FBti0019976	FB
FBti0061185	INE-1
FBti0019977	297
FBti0061218	Tc1
FBti0061211	INE-1
FBti0019016	roo
FBti0061600	INE-1
FBti0061601	INE-1
FBti0018903	Doc
FBti0018926	I
FBti0061602	INE-1
FBti0061612	jockey2
FBti0019277	S
FBti0061618	412
FBti0061603	INE-1
FBti0018936	Rt1b
FBti0061619	INE-1
FBti0061620	INE-1
FBti0019978	1360
FBti0061621	INE-1
FBti0061629	INE-1
FBti0019009	pogo
FBti0018971	diver
FBti0061640	INE-1
FBti0018883	Burdock
FBti0061649	hopper
FBti0019017	roo
FBti0061641	INE-1
FBti0061642	INE-1
FBti0019278	roo
FBti0061650	INE-1
FBti0061652	INE-1
FBti0061659	INE-1
FBti0059731	roo
FBti0059732	H
FBti0061692	FB
FBti0061666	INE-1
FBti0018861	17.6
FBti0061696	INE-1
FBti0059662	roo
FBti0059661	INE-1
FBti0059663	roo
FBti0019984	S
FBti0061742	rooA
FBti0019985	roo
FBti0061697	INE-1
FBti0061707	INE-1
FBti0018877	BS
FBti0061709	INE-1
FBti0019279	1360
FBti0061746	INE-1
FBti0061527	FB
FBti0019018	roo
FBti0062275	INE-1
FBti0062276	INE-1
FBti0062281	H
FBti0062277	INE-1
FBti0062278	INE-1
FBti0018946	Tirant
FBti0059781	mdg1
FBti0019987	mdg1
FBti0059739	mdg1
FBti0062311	FB
FBti0062302	INE-1
FBti0062309	1360
FBti0019041	opus
FBti0062303	INE-1
FBti0018862	17.6
FBti0018865	297
FBti0019019	roo
FBti0018986	jockey
FBti0019010	pogo
FBti0062322	INE-1
FBti0062397	INE-1
FBti0062400	INE-1
FBti0062402	INE-1
FBti0062404	INE-1
FBti0018878	BS
FBti0061544	INE-1
FBti0018961	flea
FBti0063005	INE-1
FBti0063006	INE-1
FBti0063007	opus
FBti0019011	pogo
FBti0062540	INE-1
FBti0062541	INE-1
FBti0063009	INE-1
FBti0063016	INE-1
FBti0063017	INE-1
FBti0063018	INE-1
FBti0063031	Tc1-2
FBti0063026	INE-1
FBti0063028	INE-1
FBti0063030	G5A
FBti0019020	roo
FBti0018937	Rt1b
FBti0063032	INE-1
FBti0063033	INE-1
FBti0063034	INE-1
FBti0019021	roo
FBti0019022	roo
FBti0018987	jockey
FBti0018951	accord
FBti0063057	Doc4
FBti0063067	TART-A
FBti0063069	INE-1
FBti0018904	Doc
FBti0063071	INE-1
FBti0063073	INE-1
FBti0063100	INE-1
FBti0063127	1360
FBti0063116	INE-1
FBti0018988	jockey
FBti0061565	H
FBti0019042	opus
FBti0063134	INE-1
FBti0019008	Rt1a
FBti0059768	roo
FBti0018921	HMS-Beagle
FBti0018945	Tc1
FBti0063699	INE-1
FBti0018905	Doc
FBti0019025	roo
FBti0019992	1360
FBti0063702	INE-1
FBti0062561	INE-1
FBti0063718	INE-1
FBti0063720	Max
FBti0018989	jockey
FBti0019000	mdg1
FBti0018866	297
FBti0018947	Tirant
FBti0063745	INE-1
FBti0063758	hopper2
FBti0063760	INE-1
FBti0018948	Tirant
FBti0019993	1360
FBti0063772	INE-1
FBti0063791	INE-1
FBti0018884	Burdock
FBti0064236	INE-1
FBti0064237	INE-1
FBti0062562	INE-1
FBti0062563	INE-1
FBti0062564	INE-1
FBti0062565	INE-1
FBti0018968	copia
FBti0062592	INE-1
FBti0062615	gypsy2
FBti0062616	INE-1
FBti0062617	INE-1
FBti0062618	INE-1
FBti0064244	INE-1
FBti0064246	copia
FBti0064254	G5A
FBti0018990	jockey
FBti0018972	diver
FBti0018969	copia
FBti0018991	jockey
FBti0064269	INE-1
FBti0064271	INE-1
FBti0064285	Tc3
FBti0018915	F
FBti0064288	INE-1
FBti0019012	pogo
FBti0019013	pogo
FBti0018867	297
FBti0019996	roo
FBti0064310	Doc3
FBti0059793	H
FBti0018992	jockey
FBti0019994	Stalker4
FBti0059803	gtwin
FBti0059799	H
FBti0018916	F
FBti0059691	jockey
FBti0059830	roo
FBti0059832	INE-1
FBti0018965	blood
FBti0018869	3S18
FBti0019026	roo
FBti0060223	INE-1
FBti0018880	Bari1
FBti0018966	blood
FBti0018940	S2
FBti0018993	jockey
FBti0019001	mdg1
FBti0060278	INE-1
FBti0018970	copia
FBti0019043	opus
FBti0060307	1360
FBti0060308	INE-1
FBti0019027	roo
FBti0060360	transib2
FBti0060314	INE-1
FBti0018917	F
FBti0019280	F
FBti0019044	opus
FBti0060760	H
FBti0060767	INE-1
FBti0019028	roo
FBti0019029	roo
FBti0060769	INE-1
FBti0019030	roo
FBti0060784	INE-1
FBti0060805	INE-1
FBti0018994	jockey
FBti0060839	INE-1
FBti0018995	jockey
FBti0018879	BS
FBti0018996	jockey
FBti0018973	diver
FBti0060861	INE-1
FBti0018997	jockey
FBti0060878	INE-1
FBti0018962	flea
FBti0018963	flea
FBti0018964	flea
FBti0018868	297
FBti0018871	412
FBti0018872	412
FBti0018873	412
FBti0060934	INE-1
FBti0019031	roo
FBti0018874	412
FBti0019002	mdg1
FBti0018918	G2
FBti0063103	1360
FBti0061505	G5A
FBti0061420	INE-1
FBti0019998	HB
FBti0061422	INE-1
FBti0061423	INE-1
FBti0061424	INE-1
FBti0061426	INE-1
FBti0059659	roo
FBti0059726	roo
FBti0061443	INE-1
FBti0061445	INE-1
FBti0061448	INE-1
FBti0020003	HB
FBti0061451	INE-1
FBti0061453	INE-1
FBti0061454	INE-1
FBti0061455	INE-1
FBti0061456	INE-1
FBti0061457	INE-1
FBti0061458	INE-1
FBti0061517	INE-1
FBti0061518	INE-1
FBti0061533	Ivk
FBti0061519	INE-1
FBti0061520	INE-1
FBti0061521	INE-1
FBti0061522	INE-1
FBti0061523	INE-1
FBti0061532	1360
FBti0061530	INE-1
FBti0061531	INE-1
FBti0059730	invader4
FBti0061537	INE-1
FBti0061548	INE-1
FBti0020006	pogo
FBti0061550	INE-1
FBti0061552	INE-1
FBti0061554	INE-1
FBti0061555	INE-1
FBti0061556	INE-1
FBti0061558	INE-1
FBti0061559	INE-1
FBti0061560	INE-1
FBti0061561	INE-1
FBti0061949	INE-1
FBti0061950	INE-1
FBti0061952	INE-1
FBti0061953	INE-1
FBti0061954	INE-1
FBti0061955	INE-1
FBti0061956	INE-1
FBti0061957	INE-1
FBti0061959	INE-1
FBti0061961	INE-1
FBti0061967	INE-1
FBti0061969	INE-1
FBti0061971	INE-1
FBti0061972	INE-1
FBti0020007	roo
FBti0061974	INE-1
FBti0061977	INE-1
FBti0061978	INE-1
FBti0061986	INE-1
FBti0020008	297
FBti0020009	roo
FBti0020010	Tirant
FBti0062009	pogo
FBti0020011	mdg1
FBti0020012	jockey
FBti0020013	412
FBti0020014	roo
FBti0062028	jockey
FBti0020015	412
FBti0020016	Rt1a
FBti0020017	1360
FBti0020018	1360
FBti0020019	17.6
FBti0020020	pogo
FBti0062059	Doc2
FBti0020021	copia
FBti0020022	roo
FBti0020023	F
FBti0020024	Tirant
FBti0020025	mdg1
FBti0020026	S
FBti0020027	pogo
FBti0020028	Tirant
FBti0062971	gypsy9
FBti0020029	Doc
FBti0020030	jockey
FBti0020031	copia
FBti0020032	pogo
FBti0063027	INE-1
FBti0020034	FB
FBti0020035	X
FBti0020036	Rt1a
FBti0020037	diver
FBti0063074	INE-1
FBti0020038	roo
FBti0020039	Doc
FBti0063624	3S18
FBti0062016	3S18
FBti0062015	3S18
FBti0020040	I
FBti0020041	Quasimodo
FBti0063660	Max
FBti0020042	jockey
FBti0020043	pogo
FBti0020044	BS
FBti0020045	jockey
FBti0020046	Doc
FBti0063675	gypsy12
FBti0063676	INE-1
FBti0063688	G2
FBti0063677	INE-1
FBti0063680	INE-1
FBti0020047	roo
FBti0063700	INE-1
FBti0020048	297
FBti0059769	roo
FBti0063722	TART-A
FBti0063724	INE-1
FBti0020052	Rt1b
FBti0020053	Doc
FBti0020054	Doc
FBti0020055	roo
